organization,occurredAt,customerId,customerName,serviceLocationId,serviceLocationDescription,containerId,containerDescription,containerContentType,containerCubicYards,level,wasEmptied,emptyOccurredAt,levelAtEmpty,latitude,longitude,positionAccuracy,imageUrl
universityofmaryland,2020-03-02T13:24:08.914Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,0.0,f,,,38.983463,-76.947776,28.0,https://images.compology.com/1/raw_device_data/2bf13920-f928-4424-9816-5c67dde997be
universityofmaryland,2020-03-02T14:03:44.002Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,0.0,f,,,38.983444,-76.947723,12.0,https://images.compology.com/1/raw_device_data/bb24f80c-b816-455c-a7eb-fbc9c76ff9c3
universityofmaryland,2020-03-02T17:07:47.322Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,5.0,f,,,38.983589,-76.94800500000001,26.0,https://images.compology.com/1/raw_device_data/a55416e9-5ee2-4f90-800a-8f0cb3723e6a
universityofmaryland,2020-03-02T17:10:42.575Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.990196000000005,-76.945922,21.0,https://images.compology.com/1/raw_device_data/3180dd78-58f9-4662-bf57-71777335559f
universityofmaryland,2020-03-02T17:10:43.482Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,20.0,f,,,38.992221,-76.95060699999999,28.0,https://images.compology.com/1/raw_device_data/65f9bae8-3e66-4903-aac0-43ca08de44bf
universityofmaryland,2020-03-02T18:58:39.583Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,5.0,f,,,38.976516,-76.925529,23.0,https://images.compology.com/1/raw_device_data/26a52c13-cc8d-419c-821b-eebe38f10dd8
universityofmaryland,2020-03-02T18:59:43.649Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,55.0,f,,,38.990055,-76.945922,26.0,https://images.compology.com/1/raw_device_data/29cee944-6b4c-4ea5-8f62-e2902bb12b60
universityofmaryland,2020-03-02T18:59:52.833Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10.0,f,,,38.979709,-76.925239,20.0,https://images.compology.com/1/raw_device_data/1ebb2b30-9f31-4e1e-ab4c-2eb5a7bc26a9
universityofmaryland,2020-03-02T19:00:16.795Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,60.0,f,,,38.992374,-76.950622,9.6,https://images.compology.com/1/raw_device_data/609f0bd1-fa5e-4f6c-80e7-efb99cc83373
universityofmaryland,2020-03-02T19:00:19.887Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,55.0,f,,,38.976348,-76.925842,25.0,https://images.compology.com/1/raw_device_data/7a5a1100-889b-4568-81fb-1c72d6308fa5
universityofmaryland,2020-03-02T19:00:46.514Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,85.0,f,,,38.979354,-76.925682,26.0,https://images.compology.com/1/raw_device_data/651a49b3-de0d-4d02-97d2-ada9b0171bf8
universityofmaryland,2020-03-02T19:15:07.772Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,10.0,f,,,38.983833000000004,-76.947784,20.0,https://images.compology.com/1/raw_device_data/a893f147-311a-4f1e-b842-2dd440ef8cae
universityofmaryland,2020-03-02T23:36:05.244Z,,University of Maryland,2.0,Van Munching Hall,K0V7D3VHWHMN,6,refuse,6,7.0,f,,,38.983528,-76.947982,27.0,https://images.compology.com/1/raw_device_data/f430fb71-5261-4424-ab3f-3c40017ec2e8
universityofmaryland,2020-03-02T23:36:27.307Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,25.0,f,,,38.992259999999995,-76.95082,30.0,https://images.compology.com/1/raw_device_data/f433671d-e96b-4fdc-a8f1-034a8b53d193
universityofmaryland,2020-03-02T23:36:41.405Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,50.0,f,,,38.992290000000004,-76.950775,23.0,https://images.compology.com/1/raw_device_data/7a41d16b-288d-455d-a0c4-fe4cf1b99e18
universityofmaryland,2020-03-02T23:36:55.788Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,52.0,f,,,38.990154,-76.94593,27.0,https://images.compology.com/1/raw_device_data/1487ea9a-5b05-41d6-b87f-41ff88174edd
universityofmaryland,2020-03-02T23:36:57.214Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,5.0,f,,,38.983684000000004,-76.947738,27.0,https://images.compology.com/1/raw_device_data/d1231359-f94e-48b5-aac8-e98d6ecf87d3
universityofmaryland,2020-03-02T23:37:35.908Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,5.0,f,,,38.976248999999996,-76.925727,27.0,https://images.compology.com/1/raw_device_data/9b20302b-ac25-47e4-aeac-65c9e74e6944
universityofmaryland,2020-03-02T23:38:15.797Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10.0,f,,,38.979183,-76.92579599999999,25.0,https://images.compology.com/1/raw_device_data/37f03e1f-3384-4304-aa07-1f9647cbe42d
universityofmaryland,2020-03-02T23:38:53.294Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,85.0,f,,,38.979492,-76.92576600000001,24.0,https://images.compology.com/1/raw_device_data/996dfac2-8317-4148-b683-e66c19fe719d
universityofmaryland,2020-03-02T23:39:10.671Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,40.0,f,,,38.976562,-76.92564300000001,27.0,https://images.compology.com/1/raw_device_data/b508e84a-a770-4130-9137-b442161e56a8
universityofmaryland,2020-03-02T23:39:49.572Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.990066,-76.945861,20.0,https://images.compology.com/1/raw_device_data/b8ca04b7-7a1a-4187-bb50-5f4e8b000cf4
universityofmaryland,2020-03-03T04:17:20.771Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,7.0,f,,,38.976440000000004,-76.925331,28.0,https://images.compology.com/1/raw_device_data/d0d632f5-4686-4c19-a8e7-51fee78967c6
universityofmaryland,2020-03-03T04:18:07.748Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5.0,f,,,38.979248,-76.925529,30.0,https://images.compology.com/1/raw_device_data/4931faf4-3e5d-4d91-85a2-0e3cfe8a86ef
universityofmaryland,2020-03-03T04:18:32.179Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,15.0,f,,,38.992378,-76.95047,25.0,https://images.compology.com/1/raw_device_data/7460a13f-13ac-41a0-b953-a391c0793167
universityofmaryland,2020-03-03T04:18:36.634Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,7.0,f,,,38.990192,-76.945655,26.0,https://images.compology.com/1/raw_device_data/3f9e9a1c-f43d-4f9d-bdc8-76fc0f686f4d
universityofmaryland,2020-03-03T04:19:13.475Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,40.0,f,,,38.976577,-76.92549100000001,30.0,https://images.compology.com/1/raw_device_data/f5b36fc9-1953-41df-8288-ec653030c4c7
universityofmaryland,2020-03-03T04:19:51.131Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,10.0,f,,,38.983619,-76.94757,28.0,https://images.compology.com/1/raw_device_data/1fe9e6b8-9216-4eae-870e-7277171c5d97
universityofmaryland,2020-03-03T04:19:59.770Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,55.0,f,,,38.990261,-76.945808,27.0,https://images.compology.com/1/raw_device_data/56908bc8-c364-4ad6-ad4f-40d030d75cac
universityofmaryland,2020-03-03T04:20:39.603Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,50.0,f,,,38.992378,-76.95058399999999,28.0,https://images.compology.com/1/raw_device_data/64faf46e-25fa-462a-b346-7712b4825b80
universityofmaryland,2020-03-03T15:29:46.049Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,t,2020-03-03T15:29:46.000Z,40.0,38.976905,-76.925399,29.0,https://images.compology.com/1/raw_device_data/af9ea8e1-8379-4c72-99d0-34e2c5cefb0f
universityofmaryland,2020-03-03T15:35:23.973Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,0.0,t,2020-03-03T15:35:23.000Z,56.0,38.979053,-76.92558199999999,24.0,https://images.compology.com/1/raw_device_data/0f05fa54-6665-448e-a284-ebe954d15620
universityofmaryland,2020-03-03T16:06:30.657Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,50.0,f,,,38.99237,-76.950744,26.0,https://images.compology.com/1/raw_device_data/cc12c3f2-aac2-4358-b871-1e1abe86ab4e
universityofmaryland,2020-03-03T16:07:14.450Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,26.0,f,,,38.992172,-76.950599,29.0,https://images.compology.com/1/raw_device_data/932a3411-dfab-4300-a972-2230d675a5ec
universityofmaryland,2020-03-03T16:08:45.248Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,0.0,f,,,38.979095,-76.92546800000001,17.0,https://images.compology.com/1/raw_device_data/ccfed39a-9711-4b4a-99fc-5aa2b6b35649
universityofmaryland,2020-03-03T16:09:34.220Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,7.0,f,,,38.976406,-76.92572,23.0,https://images.compology.com/1/raw_device_data/fe2e010c-3e67-4514-a7a0-55c5a6e8bcf2
universityofmaryland,2020-03-03T16:09:40.648Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,0.0,f,,,38.976509,-76.925537,15.0,https://images.compology.com/1/raw_device_data/4732d96e-f07d-4912-8194-88897bea0ecf
universityofmaryland,2020-03-03T16:09:46.021Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,45.0,f,,,38.989883,-76.945716,25.0,https://images.compology.com/1/raw_device_data/3525278a-fe27-447c-8f8f-46c95e1c0236
universityofmaryland,2020-03-03T16:09:59.020Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,5.0,f,,,38.978843,-76.92562099999999,29.0,https://images.compology.com/1/raw_device_data/f77d5b76-a322-4a7f-ba72-1b078fa9a08b
universityofmaryland,2020-03-03T16:10:26.507Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,5.0,f,,,38.989978,-76.945755,23.0,https://images.compology.com/1/raw_device_data/4045a551-830a-45f8-ba7f-587523eb2b50
universityofmaryland,2020-03-03T20:41:26.968Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,5.0,f,,,38.983665,-76.947746,27.0,https://images.compology.com/1/raw_device_data/82921504-fa53-4d45-9df4-ebac149fc7f0
universityofmaryland,2020-03-03T23:35:34.421Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,42.0,f,,,38.992286,-76.950439,26.0,https://images.compology.com/1/raw_device_data/528c8d8a-de06-4dd3-ab5b-6683f8bd06e3
universityofmaryland,2020-03-03T23:35:54.009Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,10.0,f,,,38.990161,-76.94593,27.0,https://images.compology.com/1/raw_device_data/9e6cab4b-6ac9-4b49-b154-c41a78ef1a0c
universityofmaryland,2020-03-03T23:36:17.897Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,47.0,f,,,38.989996999999995,-76.94583100000001,28.0,https://images.compology.com/1/raw_device_data/0159207a-d407-4937-b577-43571e91cba9
universityofmaryland,2020-03-03T23:37:28.213Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,2.0,f,,,38.979118,-76.925659,30.0,https://images.compology.com/1/raw_device_data/086453bc-1fc3-460a-8b6d-bee27c9ffae2
universityofmaryland,2020-03-03T23:38:11.021Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,10.0,f,,,38.978977,-76.92575,27.0,https://images.compology.com/1/raw_device_data/b9262f71-1966-4365-9674-9322a64aad43
universityofmaryland,2020-03-03T23:38:23.911Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,0.0,f,,,38.976482,-76.925392,30.0,https://images.compology.com/1/raw_device_data/d48dbcce-e58b-4d35-9995-c898dfcce2e6
universityofmaryland,2020-03-03T23:40:29.908Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,15.0,f,,,38.976123,-76.92540699999999,30.0,https://images.compology.com/1/raw_device_data/d729d31c-171a-4c52-8bf8-060a836e2225
universityofmaryland,2020-03-04T00:38:50.227Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,45.0,f,,,38.99237,-76.95070600000001,6.6,https://images.compology.com/1/raw_device_data/59392aa4-6beb-4b4b-bdfe-9b6c5aa5c4c4
universityofmaryland,2020-03-04T00:43:28.335Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,12.0,f,,,38.983593,-76.947746,26.0,https://images.compology.com/1/raw_device_data/81d34a3f-7d94-4898-8caa-eae664772de3
universityofmaryland,2020-03-04T04:15:41.196Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,50.0,f,,,38.990074,-76.94564799999999,5.9,https://images.compology.com/1/raw_device_data/84bbb913-0f7f-47d6-bb0c-f8aa5d3492fe
universityofmaryland,2020-03-04T04:16:36.607Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,2.0,f,,,38.979488,-76.925483,5.0,https://images.compology.com/1/raw_device_data/3c2580b4-0f98-46e9-930b-b256e7a12049
universityofmaryland,2020-03-04T04:16:45.858Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,10.0,f,,,38.990097,-76.945739,2.5,https://images.compology.com/1/raw_device_data/4602ff2d-2265-4860-90f1-b92d02bd89ad
universityofmaryland,2020-03-04T04:17:28.011Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,10.0,f,,,38.983672999999996,-76.947799,27.0,https://images.compology.com/1/raw_device_data/6ffeabdf-9505-41d1-bb66-58521ffcf5c8
universityofmaryland,2020-03-04T04:17:41.787Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,0.0,f,,,38.976711,-76.925506,3.0,https://images.compology.com/1/raw_device_data/0cebd6b8-19ef-4451-b3cb-85abaa4cd37f
universityofmaryland,2020-03-04T04:18:32.569Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,45.0,f,,,38.992359,-76.95066800000001,18.0,https://images.compology.com/1/raw_device_data/f72327fa-9b92-4c20-8946-731ddaa23339
universityofmaryland,2020-03-04T04:19:26.671Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.979122,-76.92536899999999,21.0,https://images.compology.com/1/raw_device_data/3d25fa3e-5fec-4b74-b468-15185e60bde9
universityofmaryland,2020-03-04T04:19:47.707Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,42.0,f,,,38.992313,-76.950592,8.6,https://images.compology.com/1/raw_device_data/061bdffc-2967-45d3-a3c9-909fb8837254
universityofmaryland,2020-03-04T04:20:31.378Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,27.0,f,,,38.976696000000004,-76.925201,7.5,https://images.compology.com/1/raw_device_data/f31e224b-48b2-4c66-bd71-8d4da75f2cdc
universityofmaryland,2020-03-04T09:55:46.170Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,0.0,t,2020-03-04T09:55:46.000Z,10.0,38.990184,-76.94583100000001,12.0,https://images.compology.com/1/raw_device_data/0cea2c17-568e-42bd-a765-62b28094ec9f
universityofmaryland,2020-03-04T09:57:54.403Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,0.0,t,2020-03-04T09:57:54.000Z,42.0,38.992195,-76.95072900000001,20.0,https://images.compology.com/1/raw_device_data/16cfedb1-6a81-4397-bed2-d5245a44431f
universityofmaryland,2020-03-04T17:26:38.540Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,15.0,f,,,38.976459000000006,-76.925437,18.0,https://images.compology.com/1/raw_device_data/ff067239-c424-499f-a6d7-44820f81cb8f
universityofmaryland,2020-03-04T17:27:03.055Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,5.0,f,,,38.979312,-76.925514,6.1,https://images.compology.com/1/raw_device_data/ff8e5743-0e66-4d29-94b4-133171779459
universityofmaryland,2020-03-04T17:27:13.635Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,60.0,f,,,38.99242,-76.950485,15.0,https://images.compology.com/1/raw_device_data/8db94ee8-b3ee-4437-95cf-5a117fbd6cdf
universityofmaryland,2020-03-04T17:28:17.931Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,7.0,f,,,38.990139,-76.94564,10.0,https://images.compology.com/1/raw_device_data/69134a4d-7fe1-4f2e-9414-27d4f64e8414
universityofmaryland,2020-03-04T17:29:16.684Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,20.0,f,,,38.97829,-76.926254,26.0,https://images.compology.com/1/raw_device_data/f3090d25-120c-490d-86f7-e30772c5e547
universityofmaryland,2020-03-04T17:30:06.014Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,30.0,f,,,38.992385,-76.95056899999999,11.0,https://images.compology.com/1/raw_device_data/c4af46bf-f45d-4c0f-8bc8-c304129d4acb
universityofmaryland,2020-03-04T17:30:15.962Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,2.0,f,,,38.976619,-76.925262,5.8,https://images.compology.com/1/raw_device_data/ba34d9cb-a45b-4ca2-8928-7bd0a0d3a079
universityofmaryland,2020-03-04T17:30:47.136Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,75.0,f,,,38.990089000000005,-76.945777,7.1,https://images.compology.com/1/raw_device_data/6a2eefd7-035b-4f54-ae34-7295bbf1a14a
universityofmaryland,2020-03-04T23:35:44.907Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,87.0,f,,,38.990142,-76.945701,11.0,https://images.compology.com/1/raw_device_data/aaa6c097-7753-4396-b367-4a6b88766322
universityofmaryland,2020-03-04T23:36:58.987Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,27.0,f,,,38.979244,-76.92559,23.0,https://images.compology.com/1/raw_device_data/6accfce4-b6bc-438a-80e4-2e119db80e57
universityofmaryland,2020-03-04T23:37:02.370Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,10.0,f,,,38.976451000000004,-76.9253,14.0,https://images.compology.com/1/raw_device_data/806c0d66-ed28-4609-9945-0abaeb57c98e
universityofmaryland,2020-03-04T23:37:12.340Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,15.0,f,,,38.990080999999996,-76.94569399999999,6.3,https://images.compology.com/1/raw_device_data/191e31e9-0ae5-47ec-a98a-0bc7cbdec1ec
universityofmaryland,2020-03-04T23:37:41.456Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,25.0,f,,,38.976551,-76.92579599999999,16.0,https://images.compology.com/1/raw_device_data/ca37794d-542f-4092-b2d6-213c3e6c2ca1
universityofmaryland,2020-03-04T23:38:22.601Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,22.0,f,,,38.992607,-76.950241,20.0,https://images.compology.com/1/raw_device_data/372465bb-cbb3-4aed-9f17-7e12e766b8aa
universityofmaryland,2020-03-04T23:38:54.803Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,20.0,f,,,38.979141,-76.925498,28.0,https://images.compology.com/1/raw_device_data/b68cfc5c-8e0f-4b4d-a00b-ac85e2811be7
universityofmaryland,2020-03-04T23:40:17.775Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,65.0,f,,,38.992385,-76.950439,10.0,https://images.compology.com/1/raw_device_data/fa30811b-ea35-4c69-9094-06d3520b7e53
universityofmaryland,2020-03-05T01:38:40.262Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,5.0,f,,,38.983619,-76.947662,2.9,https://images.compology.com/1/raw_device_data/42826043-3a23-43e8-9af4-1a8fb375f883
universityofmaryland,2020-03-05T04:15:49.887Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,15.0,f,,,38.9902,-76.94573199999999,14.0,https://images.compology.com/1/raw_device_data/a204d9d6-c22f-4f81-ab27-5688dc2fad42
universityofmaryland,2020-03-05T04:16:42.026Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,30.0,f,,,38.992389,-76.950653,11.0,https://images.compology.com/1/raw_device_data/3e883f16-be45-40ee-aa99-1d1a52d51729
universityofmaryland,2020-03-05T04:16:56.326Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,25.0,f,,,38.97676,-76.925437,25.0,https://images.compology.com/1/raw_device_data/4f4d4966-bec9-4b83-a006-6462f17ebc64
universityofmaryland,2020-03-05T04:16:57.432Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,95.0,f,,,38.990051,-76.945678,9.6,https://images.compology.com/1/raw_device_data/9f85eba5-34ef-4d81-8395-2d4684e75778
universityofmaryland,2020-03-05T04:18:35.054Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,15.0,f,,,38.979372999999995,-76.92546,9.0,https://images.compology.com/1/raw_device_data/73527065-376a-4457-ba77-2a0b2addd8cc
universityofmaryland,2020-03-05T04:18:48.534Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,60.0,f,,,38.992363,-76.950553,16.0,https://images.compology.com/1/raw_device_data/b3cdf05a-5e05-4628-95d5-846c4470ae81
universityofmaryland,2020-03-05T04:19:04.373Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,25.0,f,,,38.979427,-76.92596400000001,29.0,https://images.compology.com/1/raw_device_data/20d3d932-1f15-4365-ae8a-70eb21a82e6a
universityofmaryland,2020-03-05T04:19:29.090Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,10.0,f,,,38.976692,-76.925315,8.3,https://images.compology.com/1/raw_device_data/c800d56e-f791-4e99-9573-cf5a0e90ebf0
universityofmaryland,2020-03-05T06:24:36.132Z,,University of Maryland,2.0,Van Munching Hall,D7CA3VQWCBEG,5,recycle,6,10.0,f,,,38.983791,-76.947723,4.4,https://images.compology.com/1/raw_device_data/9a1ed71d-2d3f-4c7e-83d1-394bbdaad6ae
universityofmaryland,2020-03-05T18:46:44.895Z,,University of Maryland,5.0,UM Technology Ventures,7NGF1MRE6SKT,10,refuse,6,42.0,f,,,38.979507,-76.925437,21.0,https://images.compology.com/1/raw_device_data/a3d1f1d8-5a61-4755-be14-53b3eedc5b10
universityofmaryland,2020-03-05T18:46:45.156Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,92.0,f,,,38.990119,-76.945808,20.0,https://images.compology.com/1/raw_device_data/0c23e39d-1137-4776-9fb6-339a3774e4c0
universityofmaryland,2020-03-05T18:46:50.270Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,37.0,f,,,38.992385,-76.950653,13.0,https://images.compology.com/1/raw_device_data/b09592ae-2fc1-4b51-b652-a8bd15788c25
universityofmaryland,2020-03-05T18:48:11.435Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,55.0,f,,,38.992393,-76.950698,12.0,https://images.compology.com/1/raw_device_data/9449e796-7aa7-4bac-9bee-e487b238b577
universityofmaryland,2020-03-05T18:48:14.852Z,,University of Maryland,1.0,Gosset Football Teamhouse,J6MMBE75XVYA,1,recycle,8,22.0,f,,,38.990066,-76.945739,22.0,https://images.compology.com/1/raw_device_data/60bb1028-0741-4e62-9a71-f37814db7349
universityofmaryland,2020-03-05T18:48:49.769Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,20.0,f,,,38.979328,-76.925476,9.3,https://images.compology.com/1/raw_device_data/1dd3ffe2-0f53-4aea-a268-e6696840080a
universityofmaryland,2020-03-05T18:49:11.497Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,27.0,f,,,38.976478,-76.925285,18.0,https://images.compology.com/1/raw_device_data/64a0a903-9d75-46d5-98bb-27ca7aea816c
universityofmaryland,2020-03-05T18:50:29.452Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,5.0,f,,,38.976692,-76.925209,15.0,https://images.compology.com/1/raw_device_data/6893d983-98b1-45b3-97a4-6a5317c77f44
universityofmaryland,2020-03-05T23:36:51.094Z,,University of Maryland,3.0,Denton Hall,E5RGSTA85A03,3,recycle,8,45.0,f,,,38.992328,-76.950553,13.0,https://images.compology.com/1/raw_device_data/01f83c15-2da6-4d7e-b6df-4dc6c902ad5a
universityofmaryland,2020-03-05T23:38:17.547Z,,University of Maryland,4.0,Patapsco Building,TBCCR5C8TCBR,8,refuse,8,35.0,f,,,38.976074,-76.92529300000001,18.0,https://images.compology.com/1/raw_device_data/418f1a6f-90bf-4306-a45f-6329a6fe6e06
universityofmaryland,2020-03-05T23:38:29.376Z,,University of Maryland,1.0,Gosset Football Teamhouse,PRP9VRTJQT8V,2,refuse,6,92.0,f,,,38.990154,-76.945846,30.0,https://images.compology.com/1/raw_device_data/2078d985-f059-4dbd-8ac8-22d0677c1ed2
universityofmaryland,2020-03-05T23:39:04.352Z,,University of Maryland,4.0,Patapsco Building,QK633SDAVXXC,7,recycle,8,17.0,f,,,38.976516,-76.925262,18.0,https://images.compology.com/1/raw_device_data/d5ded03a-cc18-4710-b75d-edc778c09b28
universityofmaryland,2020-03-05T23:40:04.091Z,,University of Maryland,5.0,UM Technology Ventures,DM5S9RVP4WFG,9,recycle,8,20.0,f,,,38.979274,-76.925415,7.5,https://images.compology.com/1/raw_device_data/fe4eb57c-2e82-4e2a-92ea-8c29864ce9b9
universityofmaryland,2020-03-05T23:40:12.336Z,,University of Maryland,3.0,Denton Hall,Z1Y5KFA5H3NA,4,refuse,6,65.0,f,,,38.992282,-76.95088100000001,25.0,https://images.compology.com/1/raw_device_data/e0c6608d-7832-40d0-aa67-c002a5ad836f
